Image Path,Dish Name,Calories (kcal),Carbohydrates (g),Protein (g),Fats (g),Free Sugar (g),Fibre (g),Sodium (mg),Calcium (mg),Iron (mg),Vitamin C (mg),Folate (µg)
C:/food-project/raw_images/cham_cham/24cfa2e0db.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
C:/food-project/raw_images/cham_cham/2da12af810.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
C:/food-project/raw_images/cham_cham/2fe063737f.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
C:/food-project/raw_images/cham_cham/30ad21ee35.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
C:/food-project/raw_images/cham_cham/3d38f30d10.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
C:/food-project/raw_images/cham_cham/3dc7d33f27.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
C:/food-project/raw_images/cham_cham/3ea7b87145.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
C:/food-project/raw_images/cham_cham/40ef43772d.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
C:/food-project/raw_images/cham_cham/47dbb39f82.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
C:/food-project/raw_images/cham_cham/4a6f0b55fc.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
C:/food-project/raw_images/cham_cham/4bd0f3a6c0.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
C:/food-project/raw_images/cham_cham/4cb9c5d8fc.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
C:/food-project/raw_images/cham_cham/4f4b38bde4.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
C:/food-project/raw_images/cham_cham/4f50533a23.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
C:/food-project/raw_images/cham_cham/4f9c84c0ac.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
C:/food-project/raw_images/cham_cham/51a69280e6.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
C:/food-project/raw_images/cham_cham/5a69f2050e.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
C:/food-project/raw_images/cham_cham/60acd214de.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
C:/food-project/raw_images/cham_cham/61efb0c556.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
C:/food-project/raw_images/cham_cham/61fbad4cf5.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
C:/food-project/raw_images/cham_cham/62ca8e525f.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
C:/food-project/raw_images/cham_cham/67ff559d56.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
C:/food-project/raw_images/cham_cham/69ef312f57.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
C:/food-project/raw_images/cham_cham/6a26c32888.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
C:/food-project/raw_images/cham_cham/6a737cbbd0.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
C:/food-project/raw_images/cham_cham/77b9158065.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
C:/food-project/raw_images/cham_cham/80e47d9307.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
C:/food-project/raw_images/cham_cham/82dbe087dc.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
C:/food-project/raw_images/cham_cham/84c6d1aa83.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
C:/food-project/raw_images/cham_cham/8c842dc1c5.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
C:/food-project/raw_images/cham_cham/8e2a8f1998.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
C:/food-project/raw_images/cham_cham/8f02809f04.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
C:/food-project/raw_images/cham_cham/91b732414f.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
C:/food-project/raw_images/cham_cham/9a16393e6c.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
C:/food-project/raw_images/chana_masala/01c8f6c64b.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chana_masala/07e055727b.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chana_masala/0ac7bb1dbf.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chana_masala/0e1e2c6af9.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chana_masala/1a673018f4.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chana_masala/1ba22eb4e7.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chana_masala/1ecff24ebe.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chana_masala/22f9414273.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chana_masala/23b710f328.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chana_masala/23ef12433a.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chana_masala/28d6837152.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chana_masala/2c348d8915.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chana_masala/2ef6add30c.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chana_masala/2fb6a63f41.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chana_masala/2ffc3e47bd.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chana_masala/35de0c1fb5.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chana_masala/3a26154c3a.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chana_masala/3c23fa9de8.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chana_masala/3d09177ad7.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chana_masala/3e47a0f8ed.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chana_masala/3e8d74d059.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chana_masala/41ac945cbb.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chana_masala/41b95eb4fe.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chana_masala/44cfa1ae5d.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chana_masala/48ad9ada9c.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chana_masala/4aa265a682.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chana_masala/4b2b219b9b.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chana_masala/4cb2580665.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chana_masala/4f96931ccd.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chana_masala/5bbffb76cd.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chana_masala/5c678ae923.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chana_masala/5cb62fb486.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chana_masala/5db8ccf2e0.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chana_masala/5dc7c26e9d.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chana_masala/5ebf72e088.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chana_masala/6db53b9ed6.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chana_masala/6fce7eb33e.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chana_masala/7a631ad84a.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chana_masala/7a994610ea.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chana_masala/7dde103750.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chana_masala/8aa8e155da.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chana_masala/8dea97bf8a.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chana_masala/8f263bc4c5.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chana_masala/8ff9f38323.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chana_masala/9c7bb492e5.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chana_masala/9eab2d3727.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chana_masala/9ef5280afc.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chana_masala/9f15ee0411.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chana_masala/9f4c0f8acd.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chana_masala/9ff3aeebf7.jpg,chana_masala,113,59.6,15.5,17.1,9.6,2.8,68.3,22.8,1.5,0.9,47.3
C:/food-project/raw_images/chapati/00d4263b19.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chapati/017d206bca.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chapati/039c8b43a4.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chapati/0b59806867.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chapati/0bbaf9ac9a.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chapati/0c0c52729b.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chapati/12bb043e56.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chapati/14a01617e4.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chapati/18d165284c.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chapati/19a1eaf912.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chapati/1a5c0b34c9.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chapati/1a71f26a1e.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chapati/21ccc36e7e.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chapati/27d3c2267c.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chapati/27e01a9780.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chapati/29ac49412d.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chapati/29c7bbbed5.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chapati/2a74582aa6.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chapati/2a93afc49b.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chapati/2ce18ad8e9.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chapati/32a5f5b483.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chapati/35a26d15cc.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chapati/38a4a135dd.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chapati/3a8807852b.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chapati/3df05a7c56.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chapati/3f88f604c4.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chapati/3ff45bc50d.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chapati/4a5f1a2ab3.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chapati/4aa81d7cfc.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chapati/4f1414d74c.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chapati/4f83f264bc.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chapati/5d633cebaa.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chapati/5dd7de505e.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chapati/5fd4b14d4c.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chapati/6c5a3fdbb9.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chapati/7bdb33b680.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chapati/7d5dcb6ac4.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chapati/7e9b6b9134.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chapati/8bd081be15.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chapati/8cfb70fceb.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chapati/8d039baaee.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chapati/8ee25d4267.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chapati/8fbbb9f39c.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chapati/8fe3ba4d36.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chapati/9a08a9f932.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chapati/9b128b45f7.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chapati/9bd824d02c.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chapati/9ca2d03fd0.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chapati/9e68842803.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chapati/9f716e6c4c.jpg,chapati,159,65.1,24.5,4.7,19.9,2.6,4.1,21.7,1.1,49.1,36.8
C:/food-project/raw_images/chhena_kheeri/04fc4e7473.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
C:/food-project/raw_images/chhena_kheeri/0a81441dd7.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
C:/food-project/raw_images/chhena_kheeri/0bc8896cd8.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
C:/food-project/raw_images/chhena_kheeri/0c7a77d56c.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
C:/food-project/raw_images/chhena_kheeri/0c8a2c5980.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
C:/food-project/raw_images/chhena_kheeri/0ce8fd2aa6.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
C:/food-project/raw_images/chhena_kheeri/0d9b538dc7.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
C:/food-project/raw_images/chhena_kheeri/0db0e54368.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
C:/food-project/raw_images/chhena_kheeri/0dd0fc9c02.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
C:/food-project/raw_images/chhena_kheeri/10c01d14a5.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
C:/food-project/raw_images/chhena_kheeri/19bdf03ea8.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
C:/food-project/raw_images/chhena_kheeri/19cf5888d3.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
C:/food-project/raw_images/chhena_kheeri/23c2b5d128.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
C:/food-project/raw_images/chhena_kheeri/2ea4a0e82c.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
C:/food-project/raw_images/chhena_kheeri/36c17fab07.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
C:/food-project/raw_images/chhena_kheeri/39e78dadb1.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
C:/food-project/raw_images/chhena_kheeri/3b14097741.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
C:/food-project/raw_images/chhena_kheeri/3ca82b9f5b.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
C:/food-project/raw_images/chhena_kheeri/3d5070b7f1.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
C:/food-project/raw_images/chhena_kheeri/4c0822b80d.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
C:/food-project/raw_images/chhena_kheeri/4def8a3c91.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
C:/food-project/raw_images/chhena_kheeri/4e63e105e4.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
C:/food-project/raw_images/chhena_kheeri/4ef7294f5d.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
C:/food-project/raw_images/chhena_kheeri/5ba508bd15.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
C:/food-project/raw_images/chhena_kheeri/5bb4058c06.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
C:/food-project/raw_images/chhena_kheeri/5c556e2857.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
C:/food-project/raw_images/chhena_kheeri/5d4a0c79b9.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
C:/food-project/raw_images/chhena_kheeri/5d5ad21a28.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
C:/food-project/raw_images/chhena_kheeri/5da2ecaff8.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
C:/food-project/raw_images/chhena_kheeri/5f9cb72b58.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
C:/food-project/raw_images/chhena_kheeri/6b86b2fcf9.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
C:/food-project/raw_images/chhena_kheeri/6d972b9d61.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
C:/food-project/raw_images/chhena_kheeri/7a8873a4c2.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
C:/food-project/raw_images/chhena_kheeri/7ac4b79f8a.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
C:/food-project/raw_images/chhena_kheeri/7b2b0750ff.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
C:/food-project/raw_images/chhena_kheeri/7b2bfd1b8a.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
C:/food-project/raw_images/chhena_kheeri/7c6ffb61ba.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
C:/food-project/raw_images/chhena_kheeri/7cfa7cccaf.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
C:/food-project/raw_images/chhena_kheeri/7d7dcfca5c.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
C:/food-project/raw_images/chhena_kheeri/7d7e5a661c.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
C:/food-project/raw_images/chhena_kheeri/7faafd75ca.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
C:/food-project/raw_images/chhena_kheeri/7fd9fb4225.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
C:/food-project/raw_images/chhena_kheeri/7fe6733943.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
C:/food-project/raw_images/chhena_kheeri/8cdd17268d.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
C:/food-project/raw_images/chhena_kheeri/8dd0316f47.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
